airquality, clear, red, green, blue, illuminance, timestamp
665.85, 0, 0, 0, 0, 0.0, 2017-03-21 01:05:43.244446+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:05:53.265553+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-21 01:06:03.279567+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-21 01:06:13.301045+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-21 01:06:23.322263+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:06:33.343376+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-21 01:06:43.364515+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-21 01:06:53.385614+05:30
656.77, 0, 0, 0, 0, 0.0, 2017-03-21 01:07:03.401426+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-21 01:07:13.417703+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-21 01:07:23.438971+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:07:33.456791+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-21 01:07:43.478027+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-21 01:07:53.499301+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:08:03.517862+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:08:13.539084+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:08:23.560374+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-21 01:08:33.571798+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-21 01:08:43.593003+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-21 01:08:53.614201+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:09:03.626805+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:09:13.648002+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:09:23.667718+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:09:33.679728+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:09:43.701285+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:09:53.722549+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-21 01:10:03.740377+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:10:13.761611+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:10:23.782703+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-21 01:10:33.796171+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-21 01:10:43.817280+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:10:53.838529+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:11:03.855432+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:11:13.876496+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-21 01:11:23.897668+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:11:33.917811+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-21 01:11:43.939033+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-21 01:11:53.960351+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:12:03.981630+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-21 01:12:14.002918+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:12:24.024805+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:12:34.045910+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:12:44.067045+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:12:54.088380+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:13:04.109612+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:13:14.128524+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-21 01:13:24.149827+05:30
656.77, 0, 0, 0, 0, 0.0, 2017-03-21 01:13:34.167705+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-21 01:13:44.183827+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:13:54.204948+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-21 01:14:04.226096+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-21 01:14:14.245009+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:14:24.266140+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:14:34.287423+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:14:44.308669+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-21 01:14:54.334622+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-21 01:15:04.355813+05:30
656.77, 0, 0, 0, 0, 0.0, 2017-03-21 01:15:14.376875+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:15:24.398113+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:15:34.417715+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:15:44.438945+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:15:54.460407+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:16:04.481659+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:16:14.502786+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:16:24.523949+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-21 01:16:34.545160+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:16:44.566343+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:16:54.577771+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:17:04.598954+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:17:14.618357+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:17:24.631871+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:17:34.653040+05:30
665.85, 0, 0, 0, 0, 0.0, 2017-03-21 01:17:44.667738+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:17:54.681501+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:18:04.702682+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:18:14.723734+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:18:24.736888+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-21 01:18:34.758162+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:18:44.778282+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:18:54.791818+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-21 01:19:04.812994+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-21 01:19:14.834072+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-21 01:19:24.847757+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-21 01:19:34.868936+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:19:44.890319+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:19:54.911626+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:20:04.932787+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-21 01:20:14.953897+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:20:24.975010+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-21 01:20:34.996162+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-21 01:20:45.008559+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-21 01:20:55.029752+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:21:05.051264+05:30
665.85, 0, 0, 0, 0, 0.0, 2017-03-21 01:21:15.072434+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-21 01:21:25.099446+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:21:35.117757+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-21 01:21:45.138988+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:21:55.160306+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:22:05.181689+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:22:15.202804+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:22:25.224487+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-21 01:22:35.245636+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:22:45.266769+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-21 01:22:55.288031+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-21 01:23:05.309291+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-21 01:23:15.323204+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:23:25.344402+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:23:35.365566+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-21 01:23:45.376769+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:23:55.397937+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-21 01:24:05.417711+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:24:15.438068+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:24:25.459402+05:30
