airquality, temperature, humidity, clear, red, green, blue, illuminance, timestamp
251.25, 30.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:27:36.222353+05:30
249.35, 30.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:27:46.247440+05:30
249.35, 30.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:27:56.281524+05:30
247.45, 30.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:28:06.319381+05:30
241.84, 30.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:28:16.345218+05:30
261.92, 30.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:28:26.379657+05:30
261.92, 30.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:28:36.410472+05:30
263.90, 30.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:28:46.428965+05:30
259.96, 30.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:28:56.463606+05:30
333.46, 30.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:29:06.508658+05:30
337.04, 30.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:29:16.534031+05:30
339.44, 30.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:29:26.568213+05:30
340.64, 30.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:29:36.606079+05:30
340.64, 30.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:29:46.632722+05:30
343.06, 30.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:29:56.657437+05:30
343.06, 30.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:30:06.687378+05:30
343.06, 30.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:30:16.708648+05:30
341.85, 30.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:30:26.733899+05:30
343.06, 30.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:30:36.768183+05:30
341.85, 30.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:30:46.795758+05:30
344.28, 30.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:30:56.814469+05:30
341.85, 30.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:31:06.848632+05:30
343.06, 30.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:31:16.875305+05:30
341.85, 30.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:31:26.900701+05:30
341.85, 30.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:31:36.932682+05:30
343.06, 30.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:31:46.957911+05:30
343.06, 30.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:31:56.983259+05:30
343.06, 30.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:32:07.017922+05:30
343.06, 30.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:32:17.045689+05:30
343.06, 30.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:32:27.072339+05:30
343.06, 30.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:32:37.107467+05:30
344.28, 30.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:32:47.142317+05:30
343.06, 30.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:32:57.162941+05:30
341.85, 30.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:33:07.187024+05:30
343.06, 30.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:33:17.221909+05:30
343.06, 30.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:33:27.246993+05:30
343.06, 30.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:33:37.281024+05:30
343.06, 30.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:33:47.314969+05:30
341.85, 30.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:33:57.334655+05:30
344.28, 30.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:34:07.368844+05:30
343.06, 30.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:34:17.405422+05:30
343.06, 30.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:34:27.428945+05:30
343.06, 30.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:34:37.461876+05:30
343.06, 30.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:34:47.495513+05:30
343.06, 30.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:34:57.525382+05:30
344.28, 30.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:35:07.558598+05:30
341.85, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:35:17.590835+05:30
343.06, 30.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:35:27.618733+05:30
340.64, 30.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:35:37.650415+05:30
343.06, 30.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:35:47.684490+05:30
343.06, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:35:57.712461+05:30
343.06, 30.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:36:07.737688+05:30
343.06, 30.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:36:17.765538+05:30
343.06, 30.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:36:27.793553+05:30
341.85, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:36:37.814498+05:30
340.64, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:36:47.848388+05:30
343.06, 30.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:36:57.876022+05:30
343.06, 30.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:37:07.901419+05:30
343.06, 30.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:37:17.930406+05:30
344.28, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:37:27.958323+05:30
341.85, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:37:37.983657+05:30
343.06, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:37:48.017818+05:30
345.50, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:37:58.052778+05:30
341.85, 30.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:38:08.080826+05:30
344.28, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:38:18.114912+05:30
343.06, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:38:28.151140+05:30
343.06, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:38:38.176225+05:30
343.06, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:38:48.211261+05:30
343.06, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:38:58.248436+05:30
343.06, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:39:08.272518+05:30
343.06, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:39:18.305943+05:30
341.85, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:39:28.342404+05:30
343.06, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:39:38.370499+05:30
344.28, 30.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:39:48.398593+05:30
341.85, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:39:58.434601+05:30
343.06, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:40:08.462722+05:30
343.06, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:40:18.514774+05:30
344.28, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:40:28.551204+05:30
341.85, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:40:38.580028+05:30
343.06, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:40:48.605272+05:30
343.06, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:40:58.639880+05:30
343.06, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:41:08.665076+05:30
344.28, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:41:18.691234+05:30
343.06, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:41:28.725205+05:30
343.06, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:41:38.754097+05:30
344.28, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:41:48.779563+05:30
344.28, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:41:58.812467+05:30
341.85, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:42:08.837761+05:30
343.06, 30.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:42:18.863029+05:30
343.06, 30.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:42:28.897894+05:30
343.06, 30.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:42:38.924742+05:30
344.28, 30.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:42:48.952221+05:30
343.06, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:42:58.984062+05:30
343.06, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:43:09.010673+05:30
344.28, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:43:19.027478+05:30
344.28, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:43:29.061593+05:30
343.06, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:43:39.088013+05:30
344.28, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:43:49.115913+05:30
343.06, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:43:59.151178+05:30
343.06, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:44:09.180467+05:30
343.06, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:44:19.208381+05:30
344.28, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:44:29.242256+05:30
343.06, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:44:39.269602+05:30
343.06, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:44:49.297319+05:30
343.06, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:44:59.327662+05:30
344.28, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:45:09.364013+05:30
343.06, 30.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:45:19.392187+05:30
343.06, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:45:29.426081+05:30
343.06, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:45:39.458158+05:30
343.06, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:45:49.486099+05:30
343.06, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:45:59.524939+05:30
343.06, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:46:09.562565+05:30
343.06, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:46:19.591346+05:30
343.06, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:46:29.626809+05:30
343.06, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:46:39.661745+05:30
341.85, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:46:49.689640+05:30
343.06, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:46:59.714913+05:30
341.85, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:47:09.749291+05:30
341.85, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:47:19.778394+05:30
343.06, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:47:29.804034+05:30
343.06, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:47:39.838171+05:30
341.85, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:47:49.866882+05:30
343.06, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:47:59.892277+05:30
343.06, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:48:09.927463+05:30
343.06, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:48:19.953688+05:30
343.06, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:48:29.978103+05:30
343.06, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:48:40.012084+05:30
343.06, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:48:50.043306+05:30
341.85, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:49:00.071497+05:30
341.85, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:49:10.106144+05:30
343.06, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:49:20.141696+05:30
343.06, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:49:30.169630+05:30
343.06, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:49:40.203470+05:30
341.85, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:49:50.240390+05:30
344.28, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:50:00.268255+05:30
343.06, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:50:12.317422+05:30
344.28, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:50:22.351100+05:30
343.06, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:50:32.379096+05:30
341.85, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:50:42.404382+05:30
343.06, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:50:52.428922+05:30
341.85, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:51:02.462591+05:30
344.28, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:51:12.490695+05:30
343.06, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:51:22.525825+05:30
343.06, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:51:32.552661+05:30
344.28, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:51:42.578693+05:30
341.85, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:51:52.603978+05:30
343.06, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:52:02.637934+05:30
343.06, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:52:12.665722+05:30
343.06, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:52:22.691941+05:30
343.06, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:52:32.717137+05:30
343.06, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:52:42.742342+05:30
343.06, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:52:52.767728+05:30
343.06, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:53:02.801381+05:30
344.28, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:53:12.831103+05:30
343.06, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:53:22.856254+05:30
341.85, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:53:32.881600+05:30
343.06, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:53:42.898953+05:30
341.85, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:53:52.924385+05:30
343.06, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:54:02.959693+05:30
343.06, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:54:12.987894+05:30
343.06, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:54:23.015987+05:30
343.06, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:54:33.042245+05:30
344.28, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:54:43.075351+05:30
343.06, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:54:53.107122+05:30
343.06, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:55:03.143575+05:30
343.06, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:55:13.180243+05:30
343.06, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:55:23.208063+05:30
343.06, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:55:33.233387+05:30
343.06, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:55:43.267374+05:30
343.06, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:55:53.297823+05:30
343.06, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:56:03.334574+05:30
343.06, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:56:13.371329+05:30
344.28, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-27 01:56:23.399378+05:30
