airquality, clear, red, green, blue, illuminance, timestamp
659.03, 0, 0, 0, 0, 0.0, 2017-03-19 00:55:04.313638+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-19 00:55:14.335191+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-19 00:55:24.356438+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-19 00:55:34.377623+05:30
656.77, 0, 0, 0, 0, 0.0, 2017-03-19 00:55:44.394616+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-19 00:55:54.411173+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-19 00:56:04.432519+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-19 00:56:14.454037+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-19 00:56:24.475301+05:30
656.77, 0, 0, 0, 0, 0.0, 2017-03-19 00:56:34.496516+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-19 00:56:44.512025+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-19 00:56:54.533425+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-19 00:57:04.554828+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-19 00:57:14.574983+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-19 00:57:24.596172+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-19 00:57:34.617306+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-19 00:57:44.630555+05:30
656.77, 0, 0, 0, 0, 0.0, 2017-03-19 00:57:54.651745+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-19 00:58:04.673010+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-19 00:58:14.690792+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-19 00:58:24.712193+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-19 00:58:34.733495+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-19 00:58:44.751606+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-19 00:58:54.777459+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-19 00:59:04.798535+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-19 00:59:14.811217+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-19 00:59:24.832458+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-19 00:59:34.853890+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-19 00:59:44.875222+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-19 00:59:54.908740+05:30
654.52, 0, 0, 0, 0, 0.0, 2017-03-19 01:00:04.929955+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-19 01:00:14.951117+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-19 01:00:24.971261+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-19 01:00:34.991164+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-19 01:00:45.012439+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-19 01:00:55.026068+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-19 01:01:05.047234+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-19 01:01:15.068405+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-19 01:01:25.084454+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-19 01:01:35.105623+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-19 01:01:45.126758+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-19 01:01:55.139768+05:30
656.77, 0, 0, 0, 0, 0.0, 2017-03-19 01:02:05.161247+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-19 01:02:15.182531+05:30
665.85, 0, 0, 0, 0, 0.0, 2017-03-19 01:02:25.194481+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-19 01:02:35.215776+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-19 01:02:45.236954+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-19 01:02:55.255238+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-19 01:03:05.276516+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-19 01:03:15.297646+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-19 01:03:25.318871+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-19 01:03:35.340036+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-19 01:03:45.361411+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-19 01:03:55.375759+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-19 01:04:05.396964+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-19 01:04:15.411183+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-19 01:04:25.432440+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-19 01:04:35.453931+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-19 01:04:45.475180+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-19 01:04:55.496539+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-19 01:05:05.517943+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-19 01:05:15.539073+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-19 01:05:25.555427+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-19 01:05:35.568135+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-19 01:05:45.581469+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-19 01:05:55.594116+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-19 01:06:05.606763+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-19 01:06:15.619320+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-19 01:06:25.632042+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-19 01:06:35.644834+05:30
665.85, 0, 0, 0, 0, 0.0, 2017-03-19 01:06:45.661169+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-19 01:06:55.682524+05:30
656.77, 0, 0, 0, 0, 0.0, 2017-03-19 01:07:05.695339+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-19 01:07:15.716563+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-19 01:07:25.737709+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-19 01:07:35.750811+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-19 01:07:45.772016+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-19 01:07:55.791165+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-19 01:08:05.809639+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-19 01:08:15.830834+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-19 01:08:25.852112+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-19 01:08:35.865421+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-19 01:08:45.886640+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-19 01:08:55.907792+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-19 01:09:05.919728+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-19 01:09:15.941085+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-19 01:09:25.962366+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-19 01:09:35.977188+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-19 01:09:45.998337+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-19 01:09:56.019522+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-19 01:10:06.035974+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-19 01:10:16.057187+05:30
656.77, 0, 0, 0, 0, 0.0, 2017-03-19 01:10:26.078307+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-19 01:10:36.095855+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-19 01:10:46.117042+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-19 01:10:56.138233+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-19 01:11:06.151303+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-19 01:11:16.172631+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-19 01:11:26.194061+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-19 01:11:36.215008+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-19 01:11:46.236208+05:30
656.77, 0, 0, 0, 0, 0.0, 2017-03-19 01:11:56.257354+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-19 01:12:06.276553+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-19 01:12:16.297746+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-19 01:12:26.311297+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-19 01:12:36.332615+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-19 01:12:46.354088+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-19 01:12:56.375375+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-19 01:13:06.396509+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-19 01:13:16.411156+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-19 01:13:26.432462+05:30
656.77, 0, 0, 0, 0, 0.0, 2017-03-19 01:13:36.453957+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-19 01:13:46.475261+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-19 01:13:56.496424+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-19 01:14:06.517589+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-19 01:14:16.538810+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-19 01:14:26.559983+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-19 01:14:36.572697+05:30
656.77, 0, 0, 0, 0, 0.0, 2017-03-19 01:14:46.594243+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-19 01:14:56.615479+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-19 01:15:06.636642+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-19 01:15:16.657806+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-19 01:15:26.678969+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-19 01:15:36.700302+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-19 01:15:46.722235+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-19 01:15:56.743702+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-19 01:16:06.765022+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-19 01:16:16.786749+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-19 01:16:26.807899+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-19 01:16:36.829103+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-19 01:16:46.850832+05:30
656.77, 0, 0, 0, 0, 0.0, 2017-03-19 01:16:56.872180+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-19 01:17:06.893541+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-19 01:17:16.911160+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-19 01:17:26.932439+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-19 01:17:36.953901+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-19 01:17:46.973716+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-19 01:17:56.994997+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-19 01:18:07.016313+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-19 01:18:17.038078+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-19 01:18:27.059267+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-19 01:18:37.080500+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-19 01:18:47.101928+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-19 01:18:57.123169+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-19 01:19:07.144591+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-19 01:19:17.161178+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-19 01:19:27.182448+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-19 01:19:37.203853+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-19 01:19:47.225693+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-19 01:19:57.246815+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-19 01:20:07.268057+05:30
656.77, 0, 0, 0, 0, 0.0, 2017-03-19 01:20:17.289195+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-19 01:20:27.310362+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-19 01:20:37.328017+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-19 01:20:47.349234+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-19 01:20:57.370406+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-19 01:21:07.391308+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-19 01:21:17.411175+05:30
656.77, 0, 0, 0, 0, 0.0, 2017-03-19 01:21:27.432421+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-19 01:21:37.450911+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-19 01:21:47.472272+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-19 01:21:57.493626+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-19 01:22:07.515038+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-19 01:22:17.536222+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-19 01:22:27.557350+05:30
656.77, 0, 0, 0, 0, 0.0, 2017-03-19 01:22:37.573714+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-19 01:22:47.594995+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-19 01:22:57.616159+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-19 01:23:07.628883+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-19 01:23:17.650081+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-19 01:23:27.671324+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-19 01:23:37.689668+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-19 01:23:47.710888+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-19 01:23:57.732150+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-19 01:24:07.752324+05:30
656.77, 0, 0, 0, 0, 0.0, 2017-03-19 01:24:17.774253+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-19 01:24:27.795501+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-19 01:24:37.816685+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-19 01:24:47.837869+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-19 01:24:57.859066+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-19 01:25:07.879953+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-19 01:25:17.901238+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-19 01:25:27.922526+05:30
656.77, 0, 0, 0, 0, 0.0, 2017-03-19 01:25:37.937022+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-19 01:25:47.958169+05:30
656.77, 0, 0, 0, 0, 0.0, 2017-03-19 01:25:57.973668+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-19 01:26:07.994715+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-19 01:26:18.015871+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-19 01:26:28.037040+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-19 01:26:38.056533+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-19 01:26:48.077708+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-19 01:26:58.098897+05:30
