airquality, clear, red, green, blue, illuminance, timestamp
663.57, 0, 0, 0, 0, 0.0, 2017-03-20 00:57:03.961922+05:30
670.42, 0, 0, 0, 0, 0.0, 2017-03-20 00:57:13.983882+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-20 00:57:24.005134+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-20 00:57:34.021217+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-20 00:57:44.043096+05:30
665.85, 0, 0, 0, 0, 0.0, 2017-03-20 00:57:54.064572+05:30
668.13, 0, 0, 0, 0, 0.0, 2017-03-20 00:58:04.085687+05:30
668.13, 0, 0, 0, 0, 0.0, 2017-03-20 00:58:14.109803+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-20 00:58:24.130949+05:30
665.85, 0, 0, 0, 0, 0.0, 2017-03-20 00:58:34.152192+05:30
665.85, 0, 0, 0, 0, 0.0, 2017-03-20 00:58:44.173510+05:30
675.02, 0, 0, 0, 0, 0.0, 2017-03-20 00:58:54.194728+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-20 00:59:04.223065+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-20 00:59:14.244582+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-20 00:59:24.265843+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-20 00:59:34.286896+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-20 00:59:44.308093+05:30
665.85, 0, 0, 0, 0, 0.0, 2017-03-20 00:59:54.329744+05:30
668.13, 0, 0, 0, 0, 0.0, 2017-03-20 01:00:04.351406+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-20 01:00:14.372647+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-20 01:00:24.394032+05:30
668.13, 0, 0, 0, 0, 0.0, 2017-03-20 01:00:34.415201+05:30
665.85, 0, 0, 0, 0, 0.0, 2017-03-20 01:00:44.436371+05:30
665.85, 0, 0, 0, 0, 0.0, 2017-03-20 01:00:54.457481+05:30
670.42, 0, 0, 0, 0, 0.0, 2017-03-20 01:01:04.478572+05:30
670.42, 0, 0, 0, 0, 0.0, 2017-03-20 01:01:14.496992+05:30
665.85, 0, 0, 0, 0, 0.0, 2017-03-20 01:01:24.518120+05:30
665.85, 0, 0, 0, 0, 0.0, 2017-03-20 01:01:34.539218+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-20 01:01:44.551050+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-20 01:01:54.572337+05:30
668.13, 0, 0, 0, 0, 0.0, 2017-03-20 01:02:04.593656+05:30
668.13, 0, 0, 0, 0, 0.0, 2017-03-20 01:02:14.611013+05:30
672.72, 0, 0, 0, 0, 0.0, 2017-03-20 01:02:24.632258+05:30
665.85, 0, 0, 0, 0, 0.0, 2017-03-20 01:02:34.653578+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-20 01:02:44.674848+05:30
668.13, 0, 0, 0, 0, 0.0, 2017-03-20 01:02:54.696044+05:30
665.85, 0, 0, 0, 0, 0.0, 2017-03-20 01:03:04.717213+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-20 01:03:14.731041+05:30
670.42, 0, 0, 0, 0, 0.0, 2017-03-20 01:03:24.752309+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-20 01:03:34.771014+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-20 01:03:44.792180+05:30
652.27, 0, 0, 0, 0, 0.0, 2017-03-20 01:03:54.813501+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-20 01:04:04.834804+05:30
668.13, 0, 0, 0, 0, 0.0, 2017-03-20 01:04:14.855920+05:30
665.85, 0, 0, 0, 0, 0.0, 2017-03-20 01:04:24.877065+05:30
665.85, 0, 0, 0, 0, 0.0, 2017-03-20 01:04:34.898215+05:30
668.13, 0, 0, 0, 0, 0.0, 2017-03-20 01:04:44.919307+05:30
665.85, 0, 0, 0, 0, 0.0, 2017-03-20 01:04:54.940454+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-20 01:05:04.961667+05:30
672.72, 0, 0, 0, 0, 0.0, 2017-03-20 01:05:14.982971+05:30
665.85, 0, 0, 0, 0, 0.0, 2017-03-20 01:05:25.004458+05:30
668.13, 0, 0, 0, 0, 0.0, 2017-03-20 01:05:35.021023+05:30
668.13, 0, 0, 0, 0, 0.0, 2017-03-20 01:05:45.042245+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-20 01:05:55.063518+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-20 01:06:05.085292+05:30
665.85, 0, 0, 0, 0, 0.0, 2017-03-20 01:06:15.106403+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-20 01:06:25.127375+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-20 01:06:35.148569+05:30
665.85, 0, 0, 0, 0, 0.0, 2017-03-20 01:06:45.169697+05:30
668.13, 0, 0, 0, 0, 0.0, 2017-03-20 01:06:55.186430+05:30
668.13, 0, 0, 0, 0, 0.0, 2017-03-20 01:07:05.206734+05:30
656.77, 0, 0, 0, 0, 0.0, 2017-03-20 01:07:15.227864+05:30
672.72, 0, 0, 0, 0, 0.0, 2017-03-20 01:07:25.241326+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-20 01:07:35.262635+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-20 01:07:45.283989+05:30
668.13, 0, 0, 0, 0, 0.0, 2017-03-20 01:07:55.300391+05:30
668.13, 0, 0, 0, 0, 0.0, 2017-03-20 01:08:05.321816+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-20 01:08:15.342990+05:30
668.13, 0, 0, 0, 0, 0.0, 2017-03-20 01:08:25.361052+05:30
668.13, 0, 0, 0, 0, 0.0, 2017-03-20 01:08:35.382283+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-20 01:08:45.403642+05:30
672.72, 0, 0, 0, 0, 0.0, 2017-03-20 01:08:55.424897+05:30
668.13, 0, 0, 0, 0, 0.0, 2017-03-20 01:09:05.452274+05:30
668.13, 0, 0, 0, 0, 0.0, 2017-03-20 01:09:15.474290+05:30
665.85, 0, 0, 0, 0, 0.0, 2017-03-20 01:09:25.495541+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-20 01:09:35.507404+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-20 01:09:45.521031+05:30
668.13, 0, 0, 0, 0, 0.0, 2017-03-20 01:09:55.542301+05:30
665.85, 0, 0, 0, 0, 0.0, 2017-03-20 01:10:05.563804+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-20 01:10:15.585054+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-20 01:10:25.606336+05:30
670.42, 0, 0, 0, 0, 0.0, 2017-03-20 01:10:35.620552+05:30
665.85, 0, 0, 0, 0, 0.0, 2017-03-20 01:10:45.641696+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-20 01:10:55.662921+05:30
665.85, 0, 0, 0, 0, 0.0, 2017-03-20 01:11:05.675837+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-20 01:11:15.696990+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-20 01:11:25.718117+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-20 01:11:35.733031+05:30
665.85, 0, 0, 0, 0, 0.0, 2017-03-20 01:11:45.754501+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-20 01:11:55.771014+05:30
675.02, 0, 0, 0, 0, 0.0, 2017-03-20 01:12:05.792234+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-20 01:12:15.813735+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-20 01:12:25.835071+05:30
665.85, 0, 0, 0, 0, 0.0, 2017-03-20 01:12:35.849844+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-20 01:12:45.870999+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-20 01:12:55.892259+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-20 01:13:05.913555+05:30
668.13, 0, 0, 0, 0, 0.0, 2017-03-20 01:13:15.934879+05:30
665.85, 0, 0, 0, 0, 0.0, 2017-03-20 01:13:25.956034+05:30
668.13, 0, 0, 0, 0, 0.0, 2017-03-20 01:13:35.977173+05:30
665.85, 0, 0, 0, 0, 0.0, 2017-03-20 01:13:45.998391+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-20 01:13:56.020105+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-20 01:14:06.041317+05:30
670.42, 0, 0, 0, 0, 0.0, 2017-03-20 01:14:16.062544+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-20 01:14:26.084546+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-20 01:14:36.105694+05:30
665.85, 0, 0, 0, 0, 0.0, 2017-03-20 01:14:46.126829+05:30
665.85, 0, 0, 0, 0, 0.0, 2017-03-20 01:14:56.147995+05:30
668.13, 0, 0, 0, 0, 0.0, 2017-03-20 01:15:06.169106+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-20 01:15:16.189931+05:30
668.13, 0, 0, 0, 0, 0.0, 2017-03-20 01:15:26.206729+05:30
665.85, 0, 0, 0, 0, 0.0, 2017-03-20 01:15:36.227834+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-20 01:15:46.244864+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-20 01:15:56.266125+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-20 01:16:06.287303+05:30
668.13, 0, 0, 0, 0, 0.0, 2017-03-20 01:16:16.299476+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-20 01:16:26.320594+05:30
668.13, 0, 0, 0, 0, 0.0, 2017-03-20 01:16:36.341851+05:30
665.85, 0, 0, 0, 0, 0.0, 2017-03-20 01:16:46.358353+05:30
665.85, 0, 0, 0, 0, 0.0, 2017-03-20 01:16:56.379505+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-20 01:17:06.400670+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-20 01:17:16.413752+05:30
665.85, 0, 0, 0, 0, 0.0, 2017-03-20 01:17:26.434984+05:30
670.42, 0, 0, 0, 0, 0.0, 2017-03-20 01:17:36.456214+05:30
670.42, 0, 0, 0, 0, 0.0, 2017-03-20 01:17:46.470367+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-20 01:17:56.491688+05:30
668.13, 0, 0, 0, 0, 0.0, 2017-03-20 01:18:06.512865+05:30
665.85, 0, 0, 0, 0, 0.0, 2017-03-20 01:18:16.524631+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-20 01:18:26.545724+05:30
665.85, 0, 0, 0, 0, 0.0, 2017-03-20 01:18:36.566867+05:30
670.42, 0, 0, 0, 0, 0.0, 2017-03-20 01:18:46.578759+05:30
665.85, 0, 0, 0, 0, 0.0, 2017-03-20 01:18:56.591048+05:30
668.13, 0, 0, 0, 0, 0.0, 2017-03-20 01:19:06.612331+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-20 01:19:16.629667+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-20 01:19:26.650778+05:30
665.85, 0, 0, 0, 0, 0.0, 2017-03-20 01:19:36.672130+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-20 01:19:46.693535+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-20 01:19:56.714763+05:30
670.42, 0, 0, 0, 0, 0.0, 2017-03-20 01:20:06.735941+05:30
665.85, 0, 0, 0, 0, 0.0, 2017-03-20 01:20:16.752436+05:30
665.85, 0, 0, 0, 0, 0.0, 2017-03-20 01:20:26.771030+05:30
665.85, 0, 0, 0, 0, 0.0, 2017-03-20 01:20:36.792236+05:30
670.42, 0, 0, 0, 0, 0.0, 2017-03-20 01:20:46.808639+05:30
668.13, 0, 0, 0, 0, 0.0, 2017-03-20 01:20:56.829741+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-20 01:21:06.850939+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-20 01:21:16.868660+05:30
670.42, 0, 0, 0, 0, 0.0, 2017-03-20 01:21:26.889869+05:30
665.85, 0, 0, 0, 0, 0.0, 2017-03-20 01:21:36.911140+05:30
668.13, 0, 0, 0, 0, 0.0, 2017-03-20 01:21:46.922513+05:30
668.13, 0, 0, 0, 0, 0.0, 2017-03-20 01:21:56.943975+05:30
665.85, 0, 0, 0, 0, 0.0, 2017-03-20 01:22:06.965242+05:30
668.13, 0, 0, 0, 0, 0.0, 2017-03-20 01:22:16.977601+05:30
668.13, 0, 0, 0, 0, 0.0, 2017-03-20 01:22:26.998702+05:30
670.42, 0, 0, 0, 0, 0.0, 2017-03-20 01:22:37.025885+05:30
668.13, 0, 0, 0, 0, 0.0, 2017-03-20 01:22:47.046987+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-20 01:22:57.068126+05:30
668.13, 0, 0, 0, 0, 0.0, 2017-03-20 01:23:07.089220+05:30
665.85, 0, 0, 0, 0, 0.0, 2017-03-20 01:23:17.110411+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-20 01:23:27.131770+05:30
665.85, 0, 0, 0, 0, 0.0, 2017-03-20 01:23:37.153731+05:30
668.13, 0, 0, 0, 0, 0.0, 2017-03-20 01:23:47.175007+05:30
670.42, 0, 0, 0, 0, 0.0, 2017-03-20 01:23:57.196149+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-20 01:24:07.217510+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-20 01:24:17.238673+05:30
668.13, 0, 0, 0, 0, 0.0, 2017-03-20 01:24:27.251033+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-20 01:24:37.270990+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-20 01:24:47.292223+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-20 01:24:57.308379+05:30
668.13, 0, 0, 0, 0, 0.0, 2017-03-20 01:25:07.329561+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-20 01:25:17.350694+05:30
668.13, 0, 0, 0, 0, 0.0, 2017-03-20 01:25:27.361947+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-20 01:25:37.383598+05:30
668.13, 0, 0, 0, 0, 0.0, 2017-03-20 01:25:47.404878+05:30
665.85, 0, 0, 0, 0, 0.0, 2017-03-20 01:25:57.422022+05:30
672.72, 0, 0, 0, 0, 0.0, 2017-03-20 01:26:07.443408+05:30
668.13, 0, 0, 0, 0, 0.0, 2017-03-20 01:26:17.464702+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-20 01:26:27.479487+05:30
668.13, 0, 0, 0, 0, 0.0, 2017-03-20 01:26:37.500621+05:30
665.85, 0, 0, 0, 0, 0.0, 2017-03-20 01:26:47.521022+05:30
670.42, 0, 0, 0, 0, 0.0, 2017-03-20 01:26:57.538549+05:30
668.13, 0, 0, 0, 0, 0.0, 2017-03-20 01:27:07.551017+05:30
668.13, 0, 0, 0, 0, 0.0, 2017-03-20 01:27:17.572291+05:30
665.85, 0, 0, 0, 0, 0.0, 2017-03-20 01:27:27.590843+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-20 01:27:37.612036+05:30
656.77, 0, 0, 0, 0, 0.0, 2017-03-20 01:27:47.633413+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-20 01:27:57.652759+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-20 01:28:07.674225+05:30
665.85, 0, 0, 0, 0, 0.0, 2017-03-20 01:28:17.695479+05:30
665.85, 0, 0, 0, 0, 0.0, 2017-03-20 01:28:27.709354+05:30
665.85, 0, 0, 0, 0, 0.0, 2017-03-20 01:28:37.730475+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-20 01:28:47.751665+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-20 01:28:57.771977+05:30
670.42, 0, 0, 0, 0, 0.0, 2017-03-20 01:29:07.793311+05:30
665.85, 0, 0, 0, 0, 0.0, 2017-03-20 01:29:17.814647+05:30
665.85, 0, 0, 0, 0, 0.0, 2017-03-20 01:29:27.826029+05:30
675.02, 0, 0, 0, 0, 0.0, 2017-03-20 01:29:37.847118+05:30
665.85, 0, 0, 0, 0, 0.0, 2017-03-20 01:29:47.868201+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-20 01:29:57.883724+05:30
668.13, 0, 0, 0, 0, 0.0, 2017-03-20 01:30:07.904950+05:30
665.85, 0, 0, 0, 0, 0.0, 2017-03-20 01:30:17.926088+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-20 01:30:27.940734+05:30
665.85, 0, 0, 0, 0, 0.0, 2017-03-20 01:30:37.961971+05:30
665.85, 0, 0, 0, 0, 0.0, 2017-03-20 01:30:47.983339+05:30
668.13, 0, 0, 0, 0, 0.0, 2017-03-20 01:30:57.998438+05:30
672.72, 0, 0, 0, 0, 0.0, 2017-03-20 01:31:08.019546+05:30
668.13, 0, 0, 0, 0, 0.0, 2017-03-20 01:31:18.040659+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-20 01:31:28.053693+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-20 01:31:38.074910+05:30
668.13, 0, 0, 0, 0, 0.0, 2017-03-20 01:31:48.095961+05:30
668.13, 0, 0, 0, 0, 0.0, 2017-03-20 01:31:58.112023+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-20 01:32:08.133408+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-20 01:32:18.154723+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-20 01:32:28.175875+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-20 01:32:38.196997+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-20 01:32:48.218406+05:30
670.42, 0, 0, 0, 0, 0.0, 2017-03-20 01:32:58.239502+05:30
670.42, 0, 0, 0, 0, 0.0, 2017-03-20 01:33:08.260709+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-20 01:33:18.282674+05:30
665.85, 0, 0, 0, 0, 0.0, 2017-03-20 01:33:28.304057+05:30
665.85, 0, 0, 0, 0, 0.0, 2017-03-20 01:33:38.325354+05:30
665.85, 0, 0, 0, 0, 0.0, 2017-03-20 01:33:48.347031+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-20 01:33:58.368196+05:30
668.13, 0, 0, 0, 0, 0.0, 2017-03-20 01:34:08.382977+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-20 01:34:18.404487+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-20 01:34:28.425812+05:30
665.85, 0, 0, 0, 0, 0.0, 2017-03-20 01:34:38.441013+05:30
656.77, 0, 0, 0, 0, 0.0, 2017-03-20 01:34:48.462276+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-20 01:34:58.494202+05:30
665.85, 0, 0, 0, 0, 0.0, 2017-03-20 01:35:08.511126+05:30
670.42, 0, 0, 0, 0, 0.0, 2017-03-20 01:35:18.538521+05:30
668.13, 0, 0, 0, 0, 0.0, 2017-03-20 01:35:28.551223+05:30
665.85, 0, 0, 0, 0, 0.0, 2017-03-20 01:35:38.579794+05:30
665.85, 0, 0, 0, 0, 0.0, 2017-03-20 01:35:48.595328+05:30
665.85, 0, 0, 0, 0, 0.0, 2017-03-20 01:35:58.616494+05:30
668.13, 0, 0, 0, 0, 0.0, 2017-03-20 01:36:08.637610+05:30
672.72, 0, 0, 0, 0, 0.0, 2017-03-20 01:36:18.651104+05:30
665.85, 0, 0, 0, 0, 0.0, 2017-03-20 01:36:28.672348+05:30
665.85, 0, 0, 0, 0, 0.0, 2017-03-20 01:36:38.693656+05:30
668.13, 0, 0, 0, 0, 0.0, 2017-03-20 01:36:48.711075+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-20 01:36:58.732474+05:30
665.85, 0, 0, 0, 0, 0.0, 2017-03-20 01:37:08.753837+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-20 01:37:18.771096+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-20 01:37:28.792290+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-20 01:37:38.813649+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-20 01:37:48.834881+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-20 01:37:58.855985+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-20 01:38:08.877766+05:30
665.85, 0, 0, 0, 0, 0.0, 2017-03-20 01:38:18.898943+05:30
668.13, 0, 0, 0, 0, 0.0, 2017-03-20 01:38:28.920097+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-20 01:38:38.941346+05:30
665.85, 0, 0, 0, 0, 0.0, 2017-03-20 01:38:48.962587+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-20 01:38:58.975823+05:30
668.13, 0, 0, 0, 0, 0.0, 2017-03-20 01:39:08.996964+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-20 01:39:19.018147+05:30
665.85, 0, 0, 0, 0, 0.0, 2017-03-20 01:39:29.031031+05:30
665.85, 0, 0, 0, 0, 0.0, 2017-03-20 01:39:39.052223+05:30
