airquality, temperature, humidity, clear, red, green, blue, illuminance, timestamp
382., 1, 0, 0, 0, 0.0, 2017-03-28 00:54:25.724918+05:30
383.63, 30.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-28 00:54:36.269730+05:30
379.68, 30.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-28 00:54:46.297756+05:30
382.31, 30.00, 56.00, 0, 0, 0, 0, 0.0, 2017-03-28 00:54:56.328275+05:30
380.99, 30.00, 56.00, 0, 0, 0, 0, 0.0, 2017-03-28 00:55:06.364754+05:30
380.99, 30.00, 56.00, 0, 0, 0, 0, 0.0, 2017-03-28 00:55:16.392463+05:30
382.31, 30.00, 56.00, 0, 0, 0, 0, 0.0, 2017-03-28 00:55:26.423303+05:30
382.31, 30.00, 56.00, 0, 0, 0, 0, 0.0, 2017-03-28 00:55:36.460220+05:30
382.31, 30.00, 56.00, 0, 0, 0, 0, 0.0, 2017-03-28 00:55:46.484518+05:30
380.99, 30.00, 56.00, 0, 0, 0, 0, 0.0, 2017-03-28 00:55:56.518335+05:30
380.99, 30.00, 56.00, 0, 0, 0, 0, 0.0, 2017-03-28 00:56:06.555326+05:30
382.31, 30.00, 56.00, 0, 0, 0, 0, 0.0, 2017-03-28 00:56:16.584553+05:30
380.99, 30.00, 56.00, 0, 0, 0, 0, 0.0, 2017-03-28 00:56:26.619595+05:30
379.68, 30.00, 56.00, 0, 0, 0, 0, 0.0, 2017-03-28 00:56:36.656676+05:30
380.99, 30.00, 56.00, 0, 0, 0, 0, 0.0, 2017-03-28 00:56:46.685418+05:30
380.99, 30.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-28 00:56:56.710692+05:30
380.99, 30.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-28 00:57:06.744638+05:30
380.99, 30.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-28 00:57:16.769888+05:30
382.31, 30.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-28 00:57:26.795256+05:30
380.99, 30.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-28 00:57:36.829026+05:30
380.99, 30.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-28 00:57:46.857870+05:30
380.99, 30.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-28 00:57:56.883095+05:30
380.99, 30.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-28 00:58:06.914458+05:30
382.31, 30.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-28 00:58:16.948513+05:30
380.99, 30.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-28 00:58:26.970641+05:30
380.99, 30.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-28 00:58:37.005338+05:30
382.31, 30.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-28 00:58:47.041503+05:30
380.99, 30.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-28 00:58:57.069630+05:30
382.31, 30.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-28 00:59:07.103031+05:30
382.31, 30.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-28 00:59:17.130937+05:30
382.31, 30.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-28 00:59:27.154285+05:30
383.63, 30.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-28 00:59:37.188605+05:30
382.31, 30.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-28 00:59:47.225347+05:30
380.99, 30.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-28 00:59:57.253948+05:30
382.31, 30.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-28 01:00:07.288251+05:30
382.31, 30.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-28 01:00:17.320723+05:30
382.31, 30.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-28 01:00:27.348607+05:30
382.31, 30.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-28 01:00:37.373347+05:30
383.63, 30.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-28 01:00:47.410033+05:30
383.63, 30.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-28 01:00:57.438203+05:30
382.31, 30.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-28 01:01:07.473804+05:30
382.31, 30.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-28 01:01:17.508294+05:30
382.31, 30.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-28 01:01:27.538456+05:30
383.63, 30.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-28 01:01:37.591156+05:30
382.31, 30.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-28 01:01:47.630832+05:30
383.63, 30.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-28 01:01:57.655309+05:30
382.31, 30.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-28 01:02:07.680504+05:30
382.31, 30.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-28 01:02:17.715279+05:30
380.99, 30.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-28 01:02:27.740551+05:30
383.63, 30.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-28 01:02:37.764332+05:30
383.63, 30.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-28 01:02:47.799305+05:30
382.31, 30.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-28 01:02:57.828198+05:30
382.31, 30.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-28 01:03:07.853382+05:30
382.31, 30.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-28 01:03:17.888662+05:30
383.63, 30.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-28 01:03:27.916648+05:30
382.31, 30.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-28 01:03:37.941844+05:30
383.63, 30.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-28 01:03:47.976938+05:30
382.31, 30.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-28 01:03:58.005785+05:30
382.31, 30.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-28 01:04:08.030879+05:30
382.31, 30.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-28 01:04:18.065019+05:30
382.31, 30.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-28 01:04:28.103635+05:30
383.63, 30.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-28 01:04:38.131498+05:30
382.31, 30.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-28 01:04:48.163601+05:30
383.63, 30.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-28 01:04:58.201607+05:30
383.63, 30.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-28 01:05:08.228074+05:30
382.31, 30.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-28 01:05:18.263342+05:30
383.63, 30.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-28 01:05:28.297519+05:30
382.31, 30.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-28 01:05:38.325665+05:30
382.31, 30.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-28 01:05:48.359936+05:30
382.31, 30.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-28 01:05:58.397009+05:30
382.31, 30.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-28 01:06:08.424316+05:30
380.99, 30.00, 56.00, 0, 0, 0, 0, 0.0, 2017-03-28 01:06:18.458471+05:30
382.31, 30.00, 56.00, 0, 0, 0, 0, 0.0, 2017-03-28 01:06:28.495672+05:30
382.31, 30.00, 56.00, 0, 0, 0, 0, 0.0, 2017-03-28 01:06:38.520903+05:30
382.31, 30.00, 56.00, 0, 0, 0, 0, 0.0, 2017-03-28 01:06:48.568247+05:30
382.31, 30.00, 56.00, 0, 0, 0, 0, 0.0, 2017-03-28 01:06:58.620858+05:30
383.63, 30.00, 56.00, 0, 0, 0, 0, 0.0, 2017-03-28 01:07:08.644318+05:30
382.31, 30.00, 56.00, 0, 0, 0, 0, 0.0, 2017-03-28 01:07:18.669542+05:30
383.63, 30.00, 56.00, 0, 0, 0, 0, 0.0, 2017-03-28 01:07:28.703581+05:30
380.99, 30.00, 56.00, 0, 0, 0, 0, 0.0, 2017-03-28 01:07:38.724244+05:30
382.31, 30.00, 56.00, 0, 0, 0, 0, 0.0, 2017-03-28 01:07:48.749547+05:30
382.31, 30.00, 56.00, 0, 0, 0, 0, 0.0, 2017-03-28 01:07:58.775051+05:30
382.31, 30.00, 56.00, 0, 0, 0, 0, 0.0, 2017-03-28 01:08:08.791597+05:30
380.99, 30.00, 56.00, 0, 0, 0, 0, 0.0, 2017-03-28 01:08:18.816959+05:30
382.31, 30.00, 56.00, 0, 0, 0, 0, 0.0, 2017-03-28 01:08:28.851483+05:30
383.63, 30.00, 56.00, 0, 0, 0, 0, 0.0, 2017-03-28 01:08:38.879496+05:30
382.31, 30.00, 56.00, 0, 0, 0, 0, 0.0, 2017-03-28 01:08:48.904274+05:30
382.31, 30.00, 55.00, 0, 0, 0, 0, 0.0, 2017-03-28 01:08:58.929524+05:30
