airquality, clear, red, green, blue, illuminance, timestamp
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:07:47.886580+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:07:57.907737+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:08:07.928798+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:08:17.942505+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:08:27.962520+05:30
641.12, 0, 0, 0, 0, 0.0, 2017-03-21 07:08:37.983720+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:08:48.002519+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:08:58.023825+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:09:08.045212+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:09:18.062511+05:30
641.12, 0, 0, 0, 0, 0.0, 2017-03-21 07:09:28.083711+05:30
647.79, 0, 0, 0, 0, 0.0, 2017-03-21 07:09:38.105000+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:09:48.126188+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:09:58.146094+05:30
641.12, 0, 0, 0, 0, 0.0, 2017-03-21 07:10:08.167233+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:10:18.188297+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:10:28.209401+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:10:38.230492+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:10:48.251562+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:10:58.269320+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:11:08.282507+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:11:18.303738+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:11:28.325668+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:11:38.346846+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:11:48.368017+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:11:58.383074+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:12:08.404329+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:12:18.425870+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:12:28.442584+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:12:38.463797+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:12:48.485074+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:12:58.502482+05:30
647.79, 0, 0, 0, 0, 0.0, 2017-03-21 07:13:08.523710+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:13:18.545029+05:30
647.79, 0, 0, 0, 0, 0.0, 2017-03-21 07:13:28.566235+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:13:38.587301+05:30
641.12, 0, 0, 0, 0, 0.0, 2017-03-21 07:13:48.609017+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:13:58.630066+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:14:08.651263+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:14:18.673071+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:14:28.694283+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:14:38.713278+05:30
650.03, 0, 0, 0, 0, 0.0, 2017-03-21 07:14:48.734547+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:14:58.752491+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:15:08.861615+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:15:18.882782+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:15:28.904016+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:15:38.925514+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:15:48.946689+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:15:58.967734+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:16:08.982563+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:16:19.002485+05:30
647.79, 0, 0, 0, 0, 0.0, 2017-03-21 07:16:29.023745+05:30
