airquality, temperature, humidity, clear, red, green, blue, illuminance, timestamp
32, 1, 0, 0, 0, 0.0, 2017-03-29 00:38:40.527446+05:30
329.92, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:38:51.075080+05:30
326.40, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:39:01.101481+05:30
327.57, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:39:11.126833+05:30
328.74, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:39:21.162584+05:30
329.92, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:39:31.200117+05:30
329.92, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:39:41.224869+05:30
329.92, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:39:51.259545+05:30
329.92, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:40:01.288663+05:30
329.92, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:40:11.316801+05:30
331.09, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:40:21.351152+05:30
329.92, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:40:31.388030+05:30
329.92, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:40:41.417499+05:30
328.74, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:40:51.452069+05:30
328.74, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:41:01.509956+05:30
329.92, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:41:11.538075+05:30
327.57, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:41:21.594218+05:30
328.74, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:41:31.647163+05:30
328.74, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:41:41.676316+05:30
327.57, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:41:51.702045+05:30
328.74, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:42:01.730535+05:30
327.57, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:42:11.756043+05:30
326.40, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:42:21.781664+05:30
326.40, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:42:31.815813+05:30
327.57, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:42:41.838749+05:30
327.57, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:42:51.864311+05:30
327.57, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:43:01.890077+05:30
327.57, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:43:11.915553+05:30
327.57, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:43:21.942226+05:30
327.57, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:43:31.976791+05:30
324.07, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:43:42.005076+05:30
324.07, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:43:52.032808+05:30
324.07, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:44:02.058312+05:30
324.07, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:44:12.092985+05:30
324.07, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:44:22.121434+05:30
325.23, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:44:32.156297+05:30
325.23, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:44:42.189073+05:30
325.23, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:44:52.216691+05:30
324.07, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:45:02.241936+05:30
324.07, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:45:12.275329+05:30
324.07, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:45:22.301569+05:30
324.07, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:45:32.335504+05:30
324.07, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:45:42.361441+05:30
322.91, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:45:52.389384+05:30
322.91, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:46:02.415610+05:30
322.91, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:46:12.449734+05:30
321.76, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:46:22.470193+05:30
322.91, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:46:32.504169+05:30
322.91, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:46:42.540903+05:30
321.76, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:46:52.568819+05:30
321.76, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:47:02.597836+05:30
319.45, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:47:12.634016+05:30
320.60, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:47:22.663049+05:30
318.31, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:47:32.694722+05:30
320.60, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:47:42.719996+05:30
319.45, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:47:52.745244+05:30
320.60, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:48:02.770680+05:30
319.45, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:48:12.804890+05:30
317.16, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:48:22.834283+05:30
320.60, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:48:32.849536+05:30
320.60, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:48:42.874714+05:30
327.57, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:48:52.900021+05:30
302.58, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:49:02.919536+05:30
337.04, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:49:12.953346+05:30
320.60, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:49:22.981299+05:30
317.16, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:49:33.006351+05:30
318.31, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:49:43.032361+05:30
317.16, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:49:53.057499+05:30
317.16, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:50:03.079556+05:30
316.02, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:50:13.108127+05:30
316.02, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:50:23.144862+05:30
317.16, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:50:33.172983+05:30
318.31, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:50:43.198066+05:30
318.31, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:50:53.227937+05:30
319.45, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:51:03.255940+05:30
318.31, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:51:13.290089+05:30
320.60, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:51:23.328111+05:30
319.45, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:51:33.350203+05:30
320.60, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:51:43.375515+05:30
318.31, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:51:53.410420+05:30
319.45, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:52:03.435411+05:30
319.45, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:52:13.470328+05:30
320.60, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:52:23.504160+05:30
321.76, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:52:33.531990+05:30
321.76, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:52:43.557052+05:30
321.76, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:52:53.590945+05:30
321.76, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:53:03.618713+05:30
322.91, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:53:13.652680+05:30
322.91, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:53:23.690775+05:30
321.76, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:53:33.719134+05:30
321.76, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:53:43.745266+05:30
320.60, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:53:53.778910+05:30
321.76, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:54:03.803628+05:30
322.91, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:54:13.828737+05:30
322.91, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:54:23.859384+05:30
324.07, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:54:33.879525+05:30
324.07, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:54:43.905623+05:30
321.76, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:54:53.939687+05:30
321.76, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:55:03.963366+05:30
322.91, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:55:13.988541+05:30
322.91, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:55:24.022194+05:30
322.91, 29.00, 58.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:55:34.047315+05:30
322.91, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:55:44.072639+05:30
321.76, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:55:54.106309+05:30
321.76, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:56:04.137489+05:30
321.76, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:56:14.165510+05:30
321.76, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:56:24.199105+05:30
321.76, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:56:34.233919+05:30
321.76, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:56:44.261958+05:30
321.76, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:56:54.295927+05:30
320.60, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:57:04.332300+05:30
320.60, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:57:14.360312+05:30
321.76, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:57:24.394320+05:30
320.60, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:57:34.424313+05:30
320.60, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:57:44.456128+05:30
321.76, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:57:54.492175+05:30
321.76, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:58:04.530291+05:30
322.91, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:58:14.557963+05:30
321.76, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:58:24.597907+05:30
321.76, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:58:34.632325+05:30
321.76, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:58:44.659515+05:30
321.76, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:58:54.687367+05:30
322.91, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:59:04.718314+05:30
321.76, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:59:14.746112+05:30
322.91, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:59:24.771446+05:30
324.07, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:59:34.805350+05:30
322.91, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:59:44.841896+05:30
321.76, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 00:59:54.870726+05:30
322.91, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:00:04.904522+05:30
321.76, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:00:14.932795+05:30
321.76, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:00:24.967435+05:30
321.76, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:00:35.001371+05:30
324.07, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:00:45.037731+05:30
325.23, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:00:55.065632+05:30
324.07, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:01:05.100196+05:30
324.07, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:01:15.135532+05:30
324.07, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:01:25.171862+05:30
322.91, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:01:35.205069+05:30
322.91, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:01:45.231086+05:30
324.07, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:01:55.256077+05:30
324.07, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:02:05.282954+05:30
324.07, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:02:15.319370+05:30
322.91, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:02:25.355832+05:30
324.07, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:02:35.392609+05:30
324.07, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:02:45.430623+05:30
324.07, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:02:55.454935+05:30
324.07, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:03:05.503820+05:30
324.07, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:03:15.541503+05:30
324.07, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:03:25.578062+05:30
324.07, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:03:35.599656+05:30
324.07, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:03:45.632523+05:30
324.07, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:03:55.657561+05:30
325.23, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:04:05.682987+05:30
324.07, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:04:15.711451+05:30
322.91, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:04:25.744896+05:30
324.07, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:04:35.770224+05:30
324.07, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:04:45.801571+05:30
324.07, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:04:55.829510+05:30
324.07, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:05:05.850348+05:30
324.07, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:05:15.883939+05:30
324.07, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:05:25.913311+05:30
324.07, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:05:35.941275+05:30
325.23, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:05:45.966815+05:30
325.23, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:05:55.994717+05:30
325.23, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:06:06.019950+05:30
326.40, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:06:16.053325+05:30
326.40, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:06:26.089956+05:30
327.57, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:06:36.117794+05:30
325.23, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:06:46.151771+05:30
326.40, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:06:56.181212+05:30
326.40, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:07:06.210422+05:30
327.57, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:07:16.242944+05:30
326.40, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:07:26.276942+05:30
326.40, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:07:36.303141+05:30
324.07, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:07:46.337006+05:30
325.23, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:07:56.368397+05:30
324.07, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:08:06.396200+05:30
325.23, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:08:16.440885+05:30
326.40, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:08:26.477188+05:30
325.23, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:08:36.504411+05:30
326.40, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:08:46.539810+05:30
326.40, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:08:56.573637+05:30
326.40, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:09:06.599529+05:30
327.57, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:09:16.624813+05:30
328.74, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:09:26.651057+05:30
326.40, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:09:36.678887+05:30
326.40, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:09:46.702681+05:30
327.57, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:09:56.736634+05:30
328.74, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:10:06.764683+05:30
328.74, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:10:16.789939+05:30
328.74, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:10:26.823821+05:30
329.92, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:10:36.849604+05:30
328.74, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:10:46.874735+05:30
327.57, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:10:56.908541+05:30
328.74, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:11:06.943060+05:30
328.74, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:11:16.971174+05:30
329.92, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:11:27.004519+05:30
329.92, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:11:37.036990+05:30
331.09, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:11:47.065052+05:30
331.09, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:11:57.099313+05:30
331.09, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:12:07.136593+05:30
331.09, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:12:17.165304+05:30
332.28, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:12:27.199475+05:30
331.09, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:12:37.233703+05:30
332.28, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:12:47.258917+05:30
331.09, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:12:57.291614+05:30
332.28, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:13:07.328489+05:30
332.28, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:13:17.349449+05:30
331.09, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:13:27.386890+05:30
332.28, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:13:37.434065+05:30
332.28, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:13:47.461927+05:30
331.09, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:13:57.487057+05:30
331.09, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:14:07.521458+05:30
331.09, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:14:17.549703+05:30
329.92, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:14:27.569991+05:30
332.28, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:14:37.604017+05:30
332.28, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:14:47.632425+05:30
331.09, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:14:57.657471+05:30
332.28, 29.00, 57.00, 0, 0, 0, 0, 0.0, 2017-03-29 01:15:07.692369+05:30
